Date,AMD,META,MSFT,NVDA,PLTR
2022-09-16,76.51000213623047,145.4918212890625,238.799560546875,13.18216323852539,7.78000020980835
2022-09-19,76.7699966430664,147.21240234375,238.58486938476562,13.365943908691406,7.860000133514404
2022-09-20,75.25,145.29290771484375,236.56512451171875,13.160189628601074,7.619999885559082
2022-09-21,74.4800033569336,141.34457397460938,233.1501007080078,13.245086669921875,7.690000057220459
2022-09-22,69.5,142.04075622558594,235.1308135986328,12.545926094055176,7.369999885559082
2022-09-23,67.95999908447266,139.64393615722656,232.1450958251953,12.50097942352295,7.400000095367432
2022-09-26,66.30000305175781,135.6259307861328,231.68650817871094,12.213326454162598,7.53000020980835
2022-09-27,67.16999816894531,133.6667022705078,230.67173767089844,12.398104667663574,7.630000114440918
2022-09-28,68.36000061035156,140.8373565673828,235.21864318847656,12.720718383789062,7.940000057220459
2022-09-29,64.13999938964844,135.6657257080078,231.73526000976562,12.205337524414062,8.079999923706055
2022-09-30,63.36000061035156,134.93971252441406,227.24691772460938,12.124432563781738,8.130000114440918
2022-10-03,66.11000061035156,137.8537139892578,234.89663696289062,12.496986389160156,8.239999771118164
2022-10-04,67.9000015258789,139.51461791992188,242.8390655517578,13.15119743347168,8.460000038146973
2022-10-05,67.94000244140625,138.22169494628906,243.15127563476562,13.193148612976074,8.420000076293945
2022-10-06,67.8499984741211,138.31121826171875,240.79977416992188,13.11424446105957,8.470000267028809
2022-10-07,58.439998626708984,132.7218780517578,228.55442810058594,12.06151008605957,8.149999618530273
2022-10-10,57.810001373291016,133.0600128173828,223.68551635742188,11.655996322631836,8.0600004196167
2022-10-11,57.630001068115234,127.83866119384766,219.93873596191406,11.572097778320312,8.039999961853027
2022-10-12,57.849998474121094,126.80435180664062,220.27047729492188,11.486200332641602,8.069999694824219
2022-10-13,58.939998626708984,129.57911682128906,228.55442810058594,11.945648193359375,8.079999923706055
2022-10-14,55.939998626708984,126.0683822631836,223.01226806640625,11.213528633117676,7.53000020980835
2022-10-17,57.959999084472656,133.30865478515625,231.76455688476562,11.873734474182129,7.940000057220459
2022-10-18,57.91999816894531,132.075439453125,232.71099853515625,11.95263957977295,8.15999984741211
2022-10-19,57.22999954223633,132.50308227539062,230.7400360107422,12.036538124084473,7.909999847412109
2022-10-20,57.77000045776367,130.81236267089844,230.41807556152344,12.179367065429688,8.039999961853027
2022-10-21,58.81999969482422,129.30064392089844,236.2431182861328,12.451041221618652,8.289999961853027
2022-10-24,58.70000076293945,129.01222229003906,241.2486114501953,12.583881378173828,8.270000457763672
2022-10-25,61.470001220703125,136.7597198486328,244.5758819580078,13.245086669921875,8.65999984741211
2022-10-26,59.72999954223633,129.1116943359375,225.70530700683594,12.880523681640625,8.569999694824219
2022-10-27,58.599998474121094,97.40563201904297,221.24623107910156,13.160189628601074,8.600000381469727
2022-10-28,62.0099983215332,98.65874481201172,230.1448211669922,13.817399978637695,8.640000343322754
2022-10-31,60.060001373291016,92.6517105102539,226.49559020996094,13.480803489685059,8.789999961853027
2022-11-01,59.65999984741211,94.68057250976562,222.6317596435547,13.526748657226562,8.649999618530273
2022-11-02,58.630001068115234,90.04600524902344,214.7576141357422,13.203137397766113,8.220000267028809
2022-11-03,60.11000061035156,88.42488861083984,209.04962158203125,13.404894828796387,8.079999923706055
2022-11-04,62.189998626708984,90.29463195800781,216.01632690429688,14.139012336730957,7.929999828338623
2022-11-07,63.08000183105469,96.1922836303711,222.3390350341797,14.283838272094727,7.019999980926514
2022-11-08,63.849998474121094,95.94363403320312,223.31475830078125,14.584478378295898,7.210000038146973
2022-11-09,59.91999816894531,100.91636657714844,219.06056213378906,13.759469032287598,6.980000019073486
2022-11-10,68.47000122070312,111.2596206665039,237.08226013183594,15.731101036071777,7.639999866485596
2022-11-11,72.37000274658203,112.40335083007812,241.1119842529297,16.307405471801758,8.40999984741211
2022-11-14,73.52999877929688,113.59679412841797,235.68698120117188,16.275447845458984,8.100000381469727
2022-11-15,76.37000274658203,116.44119262695312,236.09678649902344,16.645999908447266,8.34000015258789
2022-11-16,72.69999694824219,112.6122055053711,236.52728271484375,15.890908241271973,8.0600004196167
2022-11-17,73.9000015258789,110.84190368652344,236.47836303710938,15.658188819885254,7.619999885559082
2022-11-18,73.56999969482422,111.43863677978516,236.02825927734375,15.390509605407715,7.389999866485596
2022-11-21,72.45999908447266,109.26058197021484,236.8404083251953,15.298620223999023,7.190000057220459
2022-11-22,75.25,110.83196258544922,239.75628662109375,16.018753051757812,7.21999979019165
2022-11-23,76.4000015258789,111.62760162353516,242.2513885498047,16.499174118041992,7.369999885559082
2022-11-25,75.13999938964844,110.80213165283203,242.163330078125,16.250476837158203,7.28000020980835
2022-11-28,73.19000244140625,108.18647766113281,236.55665588378906,15.808009147644043,7.159999847412109
2022-11-29,73.38999938964844,108.8627700805664,235.1574249267578,15.620232582092285,7.079999923706055
2022-11-30,77.62999725341797,117.45562744140625,249.648681640625,16.907018661499023,7.5
2022-12-01,77.4800033569336,119.78287506103516,249.2083740234375,17.118816375732422,7.860000133514404
2022-12-02,74.9800033569336,122.81621551513672,249.53128051757812,16.860061645507812,7.659999847412109
2022-12-05,73.62000274658203,121.76200103759766,244.8150177001953,16.594314575195312,7.190000057220459
2022-12-06,70.2699966430664,113.49734497070312,239.8443145751953,15.971900939941406,6.989999771118164
2022-12-07,70.13999938964844,113.3083724975586,239.11045837402344,16.104778289794922,7.070000171661377
2022-12-08,70.47000122070312,114.70075225830078,242.07528686523438,17.152788162231445,7.119999885559082
2022-12-09,68.58999633789062,115.26763916015625,240.13787841796875,16.984943389892578,7.110000133514404
2022-12-12,70.66999816894531,114.08411407470703,247.07525634765625,17.51844024658203,7.289999961853027
2022-12-13,71.6500015258789,119.49444580078125,251.390380859375,18.054933547973633,7.5
2022-12-14,68.93000030517578,120.92658233642578,251.68394470214844,17.65730857849121,7.349999904632568
2022-12-15,66.52999877929688,115.51627349853516,243.65061950683594,16.93598747253418,7.010000228881836
2022-12-16,65.41000366210938,118.77837371826172,239.42361450195312,16.555349349975586,6.900000095367432
2022-12-19,64.58999633789062,113.85538482666016,235.2748260498047,16.238649368286133,6.349999904632568
2022-12-20,65.05000305175781,116.45113372802734,236.59579467773438,16.069807052612305,6.309999942779541
2022-12-21,67.68000030517578,119.10657501220703,239.16917419433594,16.485414505004883,6.5
2022-12-22,63.86000061035156,116.48098754882812,233.06350708007812,15.324512481689453,6.320000171661377
2022-12-23,64.5199966430664,117.39595031738281,233.5918731689453,15.19163990020752,6.289999961853027
2022-12-27,63.27000045776367,116.2422866821289,231.8599853515625,14.107664108276367,6.0
2022-12-28,62.56999969482422,114.9891586303711,229.4822540283203,14.022744178771973,6.070000171661377
2022-12-29,64.81999969482422,119.60385131835938,235.8227996826172,14.589207649230957,6.400000095367432
2022-12-30,64.7699966430664,119.68339538574219,234.65841674804688,14.600197792053223,6.420000076293945
2023-01-03,64.0199966430664,124.05940246582031,234.42361450195312,14.301478385925293,6.389999866485596
2023-01-04,64.66000366210938,126.675048828125,224.1691436767578,14.73507022857666,6.579999923706055
2023-01-05,62.33000183105469,126.24739837646484,217.5252685546875,14.251526832580566,6.320000171661377
2023-01-06,63.959999084472656,129.3105926513672,220.0888671875,14.844964981079102,6.400000095367432
2023-01-09,67.23999786376953,128.76358032226562,222.2317352294922,15.613239288330078,6.5
2023-01-10,68.05000305175781,132.264404296875,223.92449951171875,15.893975257873535,6.699999809265137
2023-01-11,69.05999755859375,132.16493225097656,230.69561767578125,15.985886573791504,6.980000019073486
2023-01-12,70.80000305175781,135.964111328125,233.37661743164062,16.495407104492188,7.010000228881836
2023-01-13,71.0,136.23260498046875,234.08108520507812,16.883041381835938,6.960000038146973
2023-01-17,71.58999633789062,134.6214599609375,235.177001953125,17.685285568237305,7.070000171661377
2023-01-18,70.52999877929688,132.2942352294922,230.7346954345703,17.360591888427734,6.900000095367432
2023-01-19,67.70999908447266,135.40716552734375,226.93820190429688,16.74916648864746,6.730000019073486
2023-01-20,70.06999969482422,138.60958862304688,235.04978942871094,17.822153091430664,7.019999980926514
2023-01-23,76.52999877929688,142.48831176757812,237.35902404785156,19.17487335205078,7.380000114440918
2023-01-24,74.69999694824219,142.3590087890625,236.8306427001953,19.24680519104004,7.019999980926514
2023-01-25,74.91000366210938,140.72796630859375,235.43142700195312,19.304750442504883,7.21999979019165
2023-01-26,75.16000366210938,146.49632263183594,242.662353515625,19.78329849243164,7.239999771118164
2023-01-27,75.4000015258789,150.91209411621094,242.8189239501953,20.345766067504883,7.550000190734863
2023-01-30,72.44999694824219,146.2576141357422,237.48622131347656,19.143903732299805,7.369999885559082
2023-01-31,75.1500015258789,148.15719604492188,242.47645568847656,19.51854705810547,7.78000020980835
2023-02-01,84.63999938964844,152.2845458984375,247.31011962890625,20.923219680786133,8.199999809265137
2023-02-02,88.30999755859375,187.74005126953125,258.9051208496094,21.68849754333496,8.989999771118164
2023-02-03,86.08999633789062,185.51226806640625,252.7895965576172,21.08007049560547,8.40999984741211
2023-02-06,83.68000030517578,185.04483032226562,251.24356079101562,21.069080352783203,8.3100004196167
2023-02-07,85.91000366210938,190.57449340820312,261.8013610839844,22.152061462402344,8.329999923706055
2023-02-08,84.69000244140625,182.42916870117188,260.9892272949219,22.18402862548828,8.220000267028809
2023-02-09,83.20999908447266,176.94923400878906,257.9461669921875,22.31590461730957,7.949999809265137
2023-02-10,81.4800033569336,173.19979858398438,257.43731689453125,21.244916915893555,7.510000228881836
2023-02-13,83.12999725341797,178.45101928710938,265.48046875,21.76742172241211,7.610000133514404
2023-02-14,85.94999694824219,178.500732421875,266.31219482421875,22.94930648803711,9.220000267028809
2023-02-15,85.18000030517578,176.19338989257812,264.1835632324219,22.74250030517578,10.109999656677246
2023-02-16,80.08000183105469,171.4991455078125,257.15032958984375,21.98122215270996,9.710000038146973
2023-02-17,78.5,171.93675231933594,253.13827514648438,21.367799758911133,9.199999809265137
2023-02-21,76.7699966430664,171.14111328125,247.85107421875,20.635494232177734,8.470000267028809
2023-02-22,76.61000061035156,170.1863250732422,246.71319580078125,20.73439598083496,8.359999656677246
2023-02-23,79.75,171.101318359375,249.91102600097656,23.641647338867188,8.170000076293945
2023-02-24,78.08999633789062,169.4603271484375,244.4668731689453,23.264005661010742,8.09000015258789
2023-02-27,78.7699966430664,168.614990234375,245.38897705078125,23.478805541992188,8.029999732971191
2023-02-28,78.58000183105469,173.9855194091797,244.66305541992188,23.194072723388672,7.840000152587891
2023-03-01,78.29000091552734,172.47381591796875,241.5731658935547,22.676565170288086,7.690000057220459
2023-03-02,80.44000244140625,173.57772827148438,246.32083129882812,23.29197883605957,7.96999979019165
2023-03-03,81.5199966430664,184.23924255371094,250.42111206054688,23.867435455322266,8.329999923706055
2023-03-06,81.16000366210938,183.8911590576172,251.97097778320312,23.531753540039062,8.279999732971191
2023-03-07,82.11000061035156,183.50328063964844,249.30284118652344,23.269956588745117,8.279999732971191
2023-03-08,85.37000274658203,183.9607696533203,248.86143493652344,24.162267684936523,8.130000114440918
2023-03-09,84.02999877929688,180.6986846923828,247.50778198242188,23.4178466796875,7.690000057220459
2023-03-10,82.66999816894531,178.5305633544922,243.84890747070312,22.947208404541016,7.349999904632568
2023-03-13,82.01000213623047,179.9129638671875,249.07723999023438,22.94820785522461,7.869999885559082
2023-03-14,87.44999694824219,192.96139526367188,255.81622314453125,24.044355392456055,7.889999866485596
2023-03-15,89.68000030517578,196.67103576660156,260.3775634765625,24.209228515625,7.900000095367432
2023-03-16,96.5999984741211,203.81185913085938,270.9323425292969,25.521209716796875,7.980000019073486
2023-03-17,97.83999633789062,194.542724609375,274.1007080078125,25.705066680908203,7.880000114440918
2023-03-20,96.80999755859375,196.73072814941406,267.0380554199219,25.879934310913086,8.079999923706055
2023-03-21,95.93000030517578,201.05699157714844,268.5584716796875,26.178701400756836,8.449999809265137
2023-03-22,97.58000183105469,198.71978759765625,267.0968933105469,26.447492599487305,8.210000038146973
2023-03-23,100.27999877929688,203.16542053222656,272.364501953125,27.169931411743164,8.329999923706055
2023-03-24,97.94999694824219,204.88597106933594,275.2189636230469,26.75825309753418,8.199999809265137
2023-03-27,96.61000061035156,201.7332763671875,271.10888671875,26.51044464111328,8.039999961853027
2023-03-28,94.55999755859375,199.58505249023438,269.9808349609375,26.38953971862793,8.0
2023-03-29,96.08999633789062,204.22959899902344,275.1601257324219,26.963092803955078,8.220000267028809
2023-03-30,97.87999725341797,206.70599365234375,278.63262939453125,27.361785888671875,8.149999618530273
2023-03-31,98.01000213623047,210.78363037109375,282.80157470703125,27.75547981262207,8.449999809265137
2023-04-03,96.55999755859375,211.907470703125,281.7519836425781,27.943334579467773,8.380000114440918
2023-04-04,95.87000274658203,213.5484619140625,281.7029113769531,27.43172836303711,8.350000381469727
2023-04-05,92.55999755859375,210.32614135742188,278.9170837402344,26.86017417907715,7.980000019073486
2023-04-06,92.47000122070312,214.9209442138672,286.03863525390625,27.016054153442383,8.09000015258789
2023-04-10,95.4800033569336,213.5782928466797,283.8707580566406,27.557632446289062,8.390000343322754
2023-04-11,94.02999877929688,212.6832275390625,277.4358215332031,27.147951126098633,8.609999656677246
2023-04-12,92.33000183105469,212.83238220214844,278.0832824707031,26.474470138549805,8.329999923706055
2023-04-13,92.08999633789062,219.1477508544922,284.3122253417969,26.44249725341797,8.579999923706055
2023-04-14,91.75,220.28152465820312,280.6827697753906,26.73727035522461,8.8100004196167
2023-04-17,89.87000274658203,217.66587829589844,283.2920227050781,26.981081008911133,8.800000190734863
2023-04-18,89.77999877929688,216.70115661621094,282.8702087402344,27.64556884765625,8.729999542236328
2023-04-19,89.94000244140625,214.5231170654297,282.9486999511719,27.90935707092285,8.489999771118164
2023-04-20,90.11000061035156,211.907470703125,280.6533508300781,27.08300018310547,8.149999618530273
2023-04-21,88.43000030517578,211.7284393310547,280.3099670410156,27.09798812866211,8.180000305175781
2023-04-24,87.56999969482422,211.6289825439453,276.3961181640625,27.021047592163086,8.100000381469727
2023-04-25,83.80000305175781,206.41757202148438,270.16717529296875,26.22066879272461,7.739999771118164
2023-04-26,85.94000244140625,208.25747680664062,289.7367248535156,26.93511390686035,7.739999771118164
2023-04-27,87.44000244140625,237.2583770751953,299.0163269042969,27.204910278320312,7.820000171661377
2023-04-28,89.37000274658203,239.00877380371094,301.3999328613281,27.727502822875977,7.75
2023-05-01,89.69000244140625,241.85316467285156,299.7323913574219,28.88759994506836,7.78000020980835
2023-05-02,89.91000366210938,237.93466186523438,299.5852355957031,28.188142776489258,7.590000152587891
2023-05-03,81.62000274658203,235.73670959472656,298.594482421875,27.780460357666016,7.559999942779541
2023-05-04,86.61000061035156,232.24588012695312,299.5852355957031,27.540647506713867,7.380000114440918
2023-05-05,89.83999633789062,231.5099334716797,304.72528076171875,28.65778160095215,7.409999847412109
2023-05-08,95.04000091552734,231.99725341796875,302.763427734375,29.1284122467041,7.739999771118164
2023-05-09,95.05999755859375,232.09669494628906,301.1449279785156,28.54886245727539,9.550000190734863
2023-05-10,97.0199966430664,231.8083038330078,306.3536376953125,28.862621307373047,9.9399995803833
2023-05-11,97.0999984741211,234.50347900390625,304.1955871582031,28.555858612060547,9.880000114440918
2023-05-12,95.26000213623047,232.5343017578125,303.0773620605469,28.318042755126953,9.5
2023-05-15,97.4000015258789,237.55674743652344,303.5580139160156,28.930566787719727,9.520000457763672
2023-05-16,101.4800033569336,237.51695251464844,305.7945251464844,29.190366744995117,9.470000267028809
2023-05-17,103.75,241.16693115234375,308.6847229003906,30.154619216918945,10.25
2023-05-18,107.93000030517578,245.50314331054688,313.12823486328125,31.65345573425293,11.739999771118164
2023-05-19,105.81999969482422,244.29977416992188,312.9512939453125,31.239778518676758,11.710000038146973
2023-05-22,108.0,246.9651336669922,315.74322509765625,31.15184783935547,11.84000015258789
2023-05-23,108.12000274658203,245.3937530517578,309.9234313964844,30.664222717285156,12.640000343322754
2023-05-24,108.2699966430664,247.8502960205078,308.53729248046875,30.51433753967285,12.229999542236328
2023-05-25,120.3499984741211,251.31129455566406,320.4029846191406,37.9505729675293,12.84000015258789
2023-05-26,127.02999877929688,260.6103210449219,327.2549743652344,38.915828704833984,13.649999618530273
2023-05-30,125.2699966430664,261.087646484375,325.6033630371094,40.07992172241211,14.710000038146973
2023-05-31,118.20999908447266,263.2756652832031,322.8311767578125,37.804683685302734,14.710000038146973
2023-06-01,119.47000122070312,271.12261962890625,326.95025634765625,39.739192962646484,14.539999961853027
2023-06-02,117.86000061035156,271.12261962890625,329.7224426269531,39.29652786254883,14.520000457763672
2023-06-05,117.93000030517578,269.9092712402344,330.2533874511719,39.14065170288086,15.239999771118164
2023-06-06,124.2300033569336,269.6407165527344,328.0316162109375,38.62405776977539,15.460000038146973
2023-06-07,117.83000183105469,262.1617736816406,317.90594482421875,37.44983673095703,14.6899995803833
2023-06-08,121.05000305175781,263.1363830566406,319.7541809082031,38.48414993286133,15.1899995803833
2023-06-09,124.91999816894531,263.50439453125,321.2582092285156,38.74396896362305,15.020000457763672
2023-06-12,129.19000244140625,269.5711364746094,326.2325744628906,39.45549774169922,15.649999618530273
2023-06-13,124.52999877929688,269.83966064453125,328.6313171386719,40.99445724487305,16.0
2023-06-14,127.33000183105469,271.8585510253906,331.629638671875,42.968135833740234,15.90999984741211
2023-06-15,124.23999786376953,280.2922668457031,342.2075500488281,42.624366760253906,16.600000381469727
2023-06-16,120.08000183105469,279.466796875,336.5351257324219,42.66333770751953,16.299999237060547
2023-06-20,118.93000030517578,282.7786560058594,332.32763671875,43.778587341308594,15.789999961853027
2023-06-21,112.11000061035156,280.10333251953125,327.91363525390625,43.01609802246094,14.640000343322754
2023-06-22,110.69999694824219,283.3256530761719,333.95953369140625,42.996116638183594,14.050000190734863
2023-06-23,110.01000213623047,287.1546630859375,329.3489074707031,42.1806640625,14.029999732971191
2023-06-26,107.51000213623047,276.9506530761719,323.03759765625,40.60471725463867,13.9399995803833
2023-06-27,110.38999938964844,285.4837646484375,328.906494140625,41.84788131713867,14.609999656677246
2023-06-28,110.16999816894531,283.73345947265625,330.1648864746094,41.089393615722656,15.279999732971191
2023-06-29,111.23999786376953,279.99395751953125,329.3783874511719,40.794593811035156,15.199999809265137
2023-06-30,113.91000366210938,285.4141845703125,334.7755126953125,42.27360153198242,15.329999923706055
2023-07-03,115.81999969482422,284.45941162109375,332.2686462402344,42.384521484375,15.520000457763672
2023-07-05,113.94999694824219,292.7638854980469,332.4259033203125,42.28859329223633,15.699999809265137
2023-07-06,113.4800033569336,290.3968200683594,335.4931335449219,42.07473373413086,15.130000114440918
2023-07-07,113.16999816894531,288.9448547363281,331.5116882324219,42.474456787109375,15.34000015258789
2023-07-10,113.58000183105469,292.495361328125,326.2129211425781,42.15167999267578,16.299999237060547
2023-07-11,111.31999969482422,296.66253662109375,326.84210205078125,42.37653350830078,16.489999771118164
2023-07-12,114.58000183105469,307.6521911621094,331.4920349121094,43.87252426147461,16.59000015258789
2023-07-13,115.91999816894531,311.6999816894531,336.8595886230469,45.94613265991211,16.739999771118164
2023-07-14,115.94000244140625,307.1847839355469,339.39593505859375,45.438472747802734,16.399999618530273
2023-07-17,118.31999969482422,308.9252624511719,339.877685546875,46.4298095703125,17.399999618530273
2023-07-18,117.93000030517578,310.3473815917969,353.4046936035156,47.46210479736328,18.079999923706055
2023-07-19,116.43000030517578,314.2858581542969,349.0693359375,47.04539489746094,18.049999237060547
2023-07-20,110.25,300.86944580078125,340.9983215332031,45.489437103271484,17.1299991607666
2023-07-21,110.94999694824219,292.65447998046875,337.9507751464844,44.27924346923828,16.43000030517578
2023-07-24,110.61000061035156,290.0189208984375,339.2680969238281,44.58204650878906,16.31999969482422
2023-07-25,113.0,292.86334228515625,345.0387878417969,45.64833068847656,16.549999237060547
2023-07-26,110.08999633789062,296.94097900390625,332.0523376464844,45.421485900878906,16.43000030517578
2023-07-27,111.0999984741211,310.00927734375,325.1216735839844,45.86918640136719,16.149999618530273
2023-07-28,112.95999908447266,323.70416259765625,332.6422119140625,46.71860885620117,17.809999465942383
2023-07-31,114.4000015258789,316.8616943359375,330.23370361328125,46.697628021240234,19.84000015258789
2023-08-01,117.5999984741211,320.9492492675781,330.6465759277344,46.47577667236328,19.989999771118164
2023-08-02,109.3499984741211,312.5950927734375,321.9562072753906,44.239280700683594,18.969999313354492
2023-08-03,113.1500015258789,311.481201171875,321.1304626464844,44.48511505126953,18.709999084472656
2023-08-04,115.81999969482422,309.03460693359375,322.2314758300781,44.65000534057617,18.200000762939453
2023-08-07,116.80999755859375,314.83282470703125,324.52203369140625,45.386512756347656,17.989999771118164
2023-08-08,113.2300033569336,310.9342346191406,320.53076171875,44.63401412963867,17.040000915527344
2023-08-09,110.47000122070312,303.54473876953125,316.7754211425781,42.525428771972656,15.25
2023-08-10,110.2300033569336,304.07183837890625,317.46356201171875,42.35954284667969,15.40999984741211
2023-08-11,107.56999969482422,299.9942321777344,315.5760803222656,40.82756423950195,15.40999984741211
2023-08-14,111.9800033569336,304.5194091796875,318.5548095703125,43.72362518310547,15.720000267028809
2023-08-15,111.3499984741211,300.3025207519531,316.41168212890625,43.91049575805664,15.369999885559082
2023-08-16,107.19000244140625,292.684326171875,315.6432800292969,43.45680236816406,15.449999809265137
2023-08-17,104.44000244140625,283.5345153808594,312.175537109375,43.31489944458008,14.149999618530273
2023-08-18,105.44999694824219,281.7045593261719,311.7814636230469,43.26993179321289,14.399999618530273
2023-08-21,108.22000122070312,288.3182373046875,317.1012878417969,46.93546676635742,14.5
2023-08-22,105.66000366210938,286.0308532714844,317.67266845703125,45.63733673095703,14.670000076293945
2023-08-23,109.43000030517578,292.63458251953125,322.1452941894531,47.084373474121094,15.300000190734863
2023-08-24,101.80000305175781,285.1854553222656,315.21966552734375,47.13133239746094,14.140000343322754
2023-08-25,102.25,283.9422912597656,318.18499755859375,45.98710632324219,14.529999732971191
2023-08-28,102.61000061035156,288.67633056640625,318.894287109375,46.803550720214844,14.640000343322754
2023-08-29,105.91999816894531,296.3641357421875,323.5343933105469,48.75124740600586,15.399999618530273
2023-08-30,106.58999633789062,293.4898986816406,323.9087829589844,49.230918884277344,16.329999923706055
2023-08-31,105.72000122070312,294.275634765625,322.8940124511719,49.321868896484375,14.979999542236328
2023-09-01,109.44999694824219,294.7629089355469,323.7806091308594,48.476436614990234,15.180000305175781
2023-09-05,110.77999877929688,298.5123596191406,328.5980224609375,48.51540756225586,15.210000038146973
2023-09-06,109.27999877929688,297.5376892089844,327.93798828125,47.03327941894531,15.300000190734863
2023-09-07,106.58999633789062,297.04046630859375,325.0120544433594,46.21376037597656,15.210000038146973
2023-09-08,106.08999633789062,296.2646484375,329.3073425292969,45.5451545715332,15.130000114440918
2023-09-11,105.31999969482422,305.8819274902344,332.9228820800781,45.151390075683594,15.789999961853027
2023-09-12,105.30999755859375,300.0141296386719,326.844482421875,44.84356689453125,15.59000015258789
2023-09-13,107.70999908447266,303.3955383300781,331.07080078125,45.45820999145508,15.600000381469727
